query_id,group_id,split,benchmark,domain,state_method,k,assignment_kind
mmlupro:test_1000:55,z03,train,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:56,z12,train,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:57,z03,train,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:58,z13,train,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:59,z10,train,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:6,z03,train,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:60,z03,train,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:61,z12,train,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:62,z15,train,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:63,z15,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:64,z14,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:65,z04,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:66,z03,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:67,z15,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:68,z08,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:69,z03,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:7,z06,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:70,z12,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:71,z15,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:72,z15,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:73,z03,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:74,z05,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:75,z15,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:76,z03,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:77,z09,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:78,z05,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:79,z05,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:8,z12,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:80,z12,val,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:81,z15,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:82,z01,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:83,z15,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:84,z13,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:85,z04,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:86,z03,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:87,z06,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:88,z03,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:89,z09,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:9,z15,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:90,z15,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:91,z09,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:92,z14,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:93,z03,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:94,z15,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:95,z12,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:96,z03,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:97,z03,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:98,z03,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
mmlupro:test_1000:99,z15,test,mmlupro,broad_knowledge,relative_kmeans,16,utility_state_label
aime:hybrid:1,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:10,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:11,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:12,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:13,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:14,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:15,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:16,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:17,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:18,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:19,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:2,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:20,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:21,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:22,z12,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:23,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:24,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:25,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:26,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:27,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:28,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:29,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:3,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:30,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:31,z12,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:32,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:33,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:34,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:35,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:36,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:37,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:38,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:39,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:4,z13,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:40,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:41,z01,train,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:42,z01,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:43,z01,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:44,z01,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:45,z01,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:46,z13,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:47,z13,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:48,z01,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:49,z13,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:5,z01,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:50,z01,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:51,z01,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:52,z13,val,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:53,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:54,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:55,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:56,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:57,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:58,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:59,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:6,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:60,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:7,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:8,z01,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
aime:hybrid:9,z13,test,aime,math,two_stage_relative_kmeans,16,utility_state_label
bbh:test:1,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:10,z10,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:100,z11,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:11,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:12,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:13,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:14,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:15,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:16,z14,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:17,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:18,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:19,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:2,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:20,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:21,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:22,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:23,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:24,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:25,z14,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:26,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:27,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:28,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:29,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:3,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:30,z11,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:31,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:32,z14,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:33,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:34,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:35,z11,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:36,z14,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:37,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:38,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:39,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:4,z05,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:40,z03,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:5,z14,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:6,z12,train,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:7,z03,val,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:8,z03,val,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:81,z10,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:82,z08,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:83,z06,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:84,z05,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:85,z05,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:86,z12,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:87,z01,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:88,z08,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:89,z05,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:9,z05,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:90,z08,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:91,z11,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:92,z08,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:93,z05,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:94,z12,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:95,z05,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:96,z03,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:97,z05,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:98,z05,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
bbh:test:99,z05,test,bbh,reasoning,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:1,z04,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:10,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:100,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:11,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:12,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:13,z09,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:14,z06,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:15,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:16,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:17,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:18,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:19,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:2,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:20,z04,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:21,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:22,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:23,z14,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:24,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:25,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:26,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:27,z06,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:28,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:29,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:3,z14,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:30,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:31,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:32,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:33,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:34,z06,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:35,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:36,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:37,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:38,z07,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:39,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:4,z09,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:40,z09,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:41,z07,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:42,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:43,z12,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:44,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:45,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:46,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:47,z06,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:48,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:49,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:5,z14,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:50,z04,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:51,z14,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:52,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:53,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:54,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:55,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:56,z06,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:57,z01,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:58,z00,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:59,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:6,z15,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:60,z14,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:61,z06,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:62,z09,train,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:63,z01,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:64,z02,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:65,z15,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:66,z11,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:67,z04,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:68,z04,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:69,z15,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:7,z15,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:70,z01,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:71,z13,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:72,z15,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:73,z02,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:74,z13,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:75,z15,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:76,z01,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:77,z01,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:78,z06,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:79,z01,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:8,z15,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:80,z02,val,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:81,z15,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:83,z15,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:84,z06,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:85,z01,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:86,z15,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:87,z06,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:88,z04,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:89,z01,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:9,z06,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:90,z01,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:91,z01,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:92,z00,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:93,z01,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:94,z01,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:95,z06,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:96,z15,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:97,z04,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:98,z01,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gpqa:test:99,z06,test,gpqa,science,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:0,z10,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:1,z09,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:10,z09,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:11,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:12,z14,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:13,z12,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:14,z03,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:15,z05,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:16,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:17,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:18,z05,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:19,z05,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:2,z14,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:20,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:21,z12,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:22,z14,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:23,z08,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:24,z05,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:25,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:26,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:27,z03,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:28,z07,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:29,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:3,z03,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:30,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:31,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:32,z03,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:33,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:34,z14,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:35,z10,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:36,z11,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:37,z12,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:38,z03,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:39,z02,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:4,z03,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:40,z03,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:41,z12,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:42,z14,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:43,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:44,z11,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:45,z00,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:46,z10,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:47,z14,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
gsm8k:test:48,z07,train,gsm8k,math_easy,two_stage_relative_kmeans,16,utility_state_label
