method,split,state_method,predictor,k,policy_kind,n_queries,mean_quality,mean_utility,oracle_mean_utility,utility_gap_to_oracle,oracle_utility_ratio,remote_cost_total_usd,frontier_call_rate,mean_latency_s,confidence_threshold,active_probe_rate,selected_models_json
relative_kmeans_k8_mlp_lowconf_fallback,val,relative_kmeans,mlp,8,low_confidence_fallback,152,0.4605263157894737,0.46012974205617757,0.7838220990400472,0.3236923569838696,0.5870333875757037,0.001242,0.05921052631578947,0.995339937900242,0.31,0.29605263157894735,"{""gemini-3.5-flash"": 9, ""qwen3-14b-awq-local"": 78, ""qwen3-32b-awq-local"": 65}"
relative_kmeans_k4_mlp_lowconf_fallback,val,relative_kmeans,mlp,4,low_confidence_fallback,152,0.4605263157894737,0.4570331461902308,0.7838220990400472,0.3267889528498164,0.583082751494201,0.01094,0.02631578947368421,1.1791667310815108,0.51,0.28289473684210525,"{""gpt-5.5"": 4, ""qwen3-14b-awq-local"": 76, ""qwen3-32b-awq-local"": 43, ""qwen3-4b-local"": 29}"
relative_kmeans_k4_torch_mlp_plain,val,relative_kmeans,torch_mlp,4,plain_predicted_state,152,0.5,0.4557430738297022,0.7838220990400472,0.328079025210345,0.5814368775616995,0.13860500000000003,0.1118421052631579,1.8143828009304248,0.99,0.0,"{""gpt-5.5"": 17, ""qwen3-14b-awq-local"": 86, ""qwen3-4b-local"": 49}"
relative_kmeans_k16_torch_mlp_lowconf_fallback,val,relative_kmeans,torch_mlp,16,low_confidence_fallback,152,0.45394736842105265,0.4499754046888971,0.7838220990400472,0.3338466943511501,0.5740784869933947,0.0124395,0.046052631578947366,1.28535679610152,0.78,0.26973684210526316,"{""gemini-3.5-flash"": 5, ""gpt-5.5"": 2, ""qwen3-14b-awq-local"": 63, ""qwen3-32b-awq-local"": 52, ""qwen3-4b-local"": 13, ""qwen3-8b-local"": 17}"
relative_kmeans_k4_knn_plain,val,relative_kmeans,knn,4,plain_predicted_state,152,0.4605263157894737,0.4486674200933238,0.7838220990400472,0.3351546789467234,0.5724097606367696,0.037140000000000006,0.039473684210526314,2.0598386290826296,0.4,0.0,"{""gpt-5.5"": 6, ""qwen3-14b-awq-local"": 66, ""qwen3-4b-local"": 80}"
relative_kmeans_k4_knn_lowconf_fallback,val,relative_kmeans,knn,4,low_confidence_fallback,152,0.4473684210526316,0.4387440599122705,0.7838220990400472,0.3450780391277767,0.5597495406797074,0.02701,0.02631578947368421,1.8747609289068925,0.4,0.15789473684210525,"{""gpt-5.5"": 4, ""qwen3-14b-awq-local"": 57, ""qwen3-32b-awq-local"": 24, ""qwen3-4b-local"": 67}"
relative_kmeans_k16_mlp_plain,val,relative_kmeans,mlp,16,plain_predicted_state,152,0.4342105263157895,0.42873768107529375,0.7838220990400472,0.35508441796475343,0.5469834055461973,0.017140000000000002,0.019736842105263157,0.8899057805538177,0.22,0.0,"{""gpt-5.5"": 3, ""qwen3-14b-awq-local"": 114, ""qwen3-32b-awq-local"": 9, ""qwen3-4b-local"": 19, ""qwen3-8b-local"": 7}"
relative_kmeans_k16_mlp_lowconf_fallback,val,relative_kmeans,mlp,16,low_confidence_fallback,152,0.4144736842105263,0.4144736842105263,0.7838220990400472,0.36934841482952085,0.5287854026036461,0.0,0.0,1.0115568951556557,0.22,0.2565789473684211,"{""qwen3-14b-awq-local"": 92, ""qwen3-32b-awq-local"": 40, ""qwen3-4b-local"": 17, ""qwen3-8b-local"": 3}"
relative_kmeans_k16_torch_mlp_plain,val,relative_kmeans,torch_mlp,16,plain_predicted_state,152,0.42105263157894735,0.40896607318405337,0.7838220990400472,0.3748560258559938,0.5217587940999842,0.037853,0.07894736842105263,1.3025128951198177,0.78,0.0,"{""gemini-3.5-flash"": 8, ""gpt-5.5"": 4, ""qwen3-14b-awq-local"": 87, ""qwen3-32b-awq-local"": 15, ""qwen3-4b-local"": 16, ""qwen3-8b-local"": 22}"
relative_kmeans_k16_knn_plain,val,relative_kmeans,knn,16,plain_predicted_state,152,0.4144736842105263,0.40493484064491553,0.7838220990400472,0.37888725839513165,0.5166157488297948,0.029874,0.039473684210526314,1.4628603772113198,0.26,0.0,"{""gemini-3.5-flash"": 1, ""gpt-5.5"": 5, ""qwen3-14b-awq-local"": 83, ""qwen3-32b-awq-local"": 13, ""qwen3-4b-local"": 30, ""qwen3-8b-local"": 20}"
relative_kmeans_k16_knn_lowconf_fallback,val,relative_kmeans,knn,16,low_confidence_fallback,152,0.40131578947368424,0.39291206637656595,0.7838220990400472,0.39091003266348123,0.5012770970067931,0.026319000000000002,0.02631578947368421,1.4080422442210347,0.26,0.13815789473684212,"{""gemini-3.5-flash"": 1, ""gpt-5.5"": 3, ""qwen3-14b-awq-local"": 76, ""qwen3-32b-awq-local"": 27, ""qwen3-4b-local"": 29, ""qwen3-8b-local"": 16}"
