query_id,method,true_state,text_state,text_confidence,probe_state,probe_confidence,final_state,used_probe
mbpp:test:84,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,0.98,local_enough,0.0
mbpp:test:85,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,1.0,local_enough,0.0
mbpp:test:86,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,0.935292731677799,local_enough,0.99,local_enough,0.0
mbpp:test:87,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,0.9336285724053737,local_enough,0.9975,local_enough,0.0
mbpp:test:88,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,0.99,local_enough,0.0
mbpp:test:89,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,0.85,local_enough,0.0
mbpp:test:90,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,0.98125,local_enough,0.0
mbpp:test:91,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,1.0,local_enough,0.0
mbpp:test:92,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,0.99,local_enough,0.0
mbpp:test:93,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,0.9300449629912569,local_enough,0.99625,local_enough,0.0
mbpp:test:94,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,0.99875,local_enough,0.0
mbpp:test:95,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,0.985,local_enough,0.0
mbpp:test:96,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,0.99875,local_enough,0.0
mbpp:test:97,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,0.9359618090128164,local_enough,0.99625,local_enough,0.0
mbpp:test:98,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,0.9310728668129484,local_enough,1.0,local_enough,0.0
mbpp:test:99,active_probe::knn::probe_only::extratrees::rate_0.2,local_enough,local_enough,1.0,local_enough,0.98125,local_enough,0.0
gsm8k:test:9,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8712229493084966,local_enough,0.9175,local_enough,0.0
gsm8k:test:81,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7971823008516866,local_enough,0.97125,local_enough,1.0
gsm8k:test:82,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99875,local_enough,0.0
gsm8k:test:83,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8658704055519673,local_enough,0.995,local_enough,0.0
gsm8k:test:84,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7362327657835659,local_enough,0.99375,local_enough,1.0
gsm8k:test:85,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6668597479386189,local_enough,0.9925,local_enough,1.0
gsm8k:test:86,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8680041896870934,local_enough,0.9225,local_enough,0.0
gsm8k:test:87,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.8681158210894488,local_enough,0.94625,local_enough,0.0
gsm8k:test:88,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6669883959089724,local_enough,0.9975,local_enough,1.0
gsm8k:test:89,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6666135778462515,local_enough,0.9275,local_enough,1.0
gsm8k:test:90,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8014964852678915,local_enough,0.96625,local_enough,1.0
gsm8k:test:91,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6620240906870979,local_enough,0.9975,local_enough,1.0
gsm8k:test:92,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8655300591932,local_enough,0.96125,local_enough,0.0
gsm8k:test:93,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6713185552757213,local_enough,0.985,local_enough,1.0
gsm8k:test:94,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7953816494522682,local_enough,0.78375,local_enough,1.0
gsm8k:test:95,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6791438968696105,local_enough,0.9925,local_enough,1.0
gsm8k:test:96,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9312235545565107,local_enough,0.98625,local_enough,0.0
gsm8k:test:97,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9330047961973235,local_enough,0.9325,local_enough,0.0
gsm8k:test:98,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.797270565356948,local_enough,0.98125,local_enough,1.0
gsm8k:test:99,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8673004266550061,local_enough,0.98875,local_enough,0.0
math500:test:9,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8049343989483572,local_enough,0.85625,local_enough,1.0
math500:test:81,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8596911274100115,frontier_needed,0.75125,local_enough,0.0
math500:test:82,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6690262128422676,local_enough,0.6575,local_enough,1.0
math500:test:83,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.8672920888429335,frontier_needed,0.6975,local_enough,0.0
math500:test:84,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9367499996061218,local_enough,0.86125,local_enough,0.0
math500:test:85,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.742061463017183,frontier_needed,0.55625,frontier_needed,1.0
math500:test:86,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,1.0,frontier_needed,0.5075,local_enough,0.0
math500:test:87,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9310159214655792,local_enough,0.99875,local_enough,0.0
math500:test:88,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.8656577539007471,local_enough,0.72125,local_enough,0.0
math500:test:89,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8687167228779106,local_enough,0.79,local_enough,0.0
math500:test:90,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8614188250882095,local_enough,0.75125,local_enough,0.0
math500:test:91,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.95625,local_enough,0.0
math500:test:92,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.7336449863293552,local_enough,0.9875,local_enough,1.0
math500:test:93,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.8036413167489168,local_enough,0.70125,local_enough,1.0
math500:test:94,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.8698927932095277,frontier_needed,0.615,local_enough,0.0
math500:test:95,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7390322982190316,local_enough,0.69,local_enough,1.0
math500:test:96,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.9367130953318236,frontier_needed,0.55125,local_enough,0.0
math500:test:97,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8710909293912125,local_enough,0.87625,local_enough,0.0
math500:test:98,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6625987997390766,local_enough,0.9775,local_enough,1.0
math500:test:99,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9428894364992269,local_enough,0.9975,local_enough,0.0
aime:hybrid:6,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7353216012016013,local_enough,0.9425,local_enough,1.0
aime:hybrid:7,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8623386835126046,local_enough,0.70875,local_enough,0.0
aime:hybrid:8,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7998678498204589,local_enough,0.50125,local_enough,1.0
aime:hybrid:9,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.7853724467509384,frontier_needed,0.66,frontier_needed,1.0
aime:hybrid:53,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.522636620234706,local_enough,0.87625,local_enough,1.0
aime:hybrid:54,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6612225303229425,local_enough,0.5075,local_enough,1.0
aime:hybrid:55,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6463367685615197,local_enough,0.5525,local_enough,1.0
aime:hybrid:56,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.5990312025701496,frontier_needed,0.53375,frontier_needed,1.0
aime:hybrid:57,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8693793975063461,local_enough,0.80875,local_enough,0.0
aime:hybrid:58,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7351611778185546,local_enough,0.59,local_enough,1.0
aime:hybrid:59,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8592471478022079,local_enough,0.775,local_enough,0.0
aime:hybrid:60,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6715632205730645,local_enough,0.81,local_enough,1.0
livemathbench:test:9,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.759523325952134,local_enough,0.58,local_enough,1.0
livemathbench:test:81,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7990649563416246,local_enough,0.9,local_enough,1.0
livemathbench:test:82,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7274154412224532,frontier_needed,0.64125,frontier_needed,1.0
livemathbench:test:83,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8007600729058959,local_enough,0.9125,local_enough,1.0
livemathbench:test:84,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7343078140666403,local_enough,0.72625,local_enough,1.0
livemathbench:test:85,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.740515895217503,local_enough,0.6375,local_enough,1.0
livemathbench:test:86,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8624916306748044,local_enough,1.0,local_enough,0.0
livemathbench:test:87,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.84,local_enough,0.0
livemathbench:test:88,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.9348601628514646,local_enough,0.59,local_enough,0.0
livemathbench:test:89,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.6048746072286907,local_enough,0.54125,local_enough,1.0
livemathbench:test:90,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.8729992328054583,local_enough,0.6325,local_enough,0.0
livemathbench:test:91,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.8694124416773542,local_enough,0.6275,local_enough,0.0
livemathbench:test:92,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.7889971598079751,frontier_needed,0.6075,frontier_needed,1.0
livemathbench:test:93,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.7328720860236206,local_enough,0.66,local_enough,1.0
livemathbench:test:94,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8010119464190536,local_enough,0.58375,local_enough,1.0
livemathbench:test:95,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.9343950041577375,frontier_needed,0.5525,local_enough,0.0
livemathbench:test:96,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.8638423398697315,local_enough,0.62125,local_enough,0.0
livemathbench:test:97,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,0.8599448550110249,frontier_needed,0.7975,local_enough,0.0
livemathbench:test:98,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,1.0,local_enough,0.92,local_enough,0.0
livemathbench:test:99,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.806208800449227,frontier_needed,0.5125,frontier_needed,1.0
bbh:test:9,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9397982370929401,local_enough,0.9925,local_enough,0.0
bbh:test:81,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.8925,local_enough,0.0
bbh:test:82,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.90375,local_enough,0.0
bbh:test:83,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9375,local_enough,0.0
bbh:test:84,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.92125,local_enough,0.0
bbh:test:85,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.94625,local_enough,0.0
bbh:test:86,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,1.0,local_enough,0.945,local_enough,0.0
bbh:test:87,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.93625,local_enough,0.0
bbh:test:88,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.94625,local_enough,0.0
bbh:test:89,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9225,local_enough,0.0
bbh:test:90,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.95125,local_enough,0.0
bbh:test:91,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.96125,local_enough,0.0
bbh:test:92,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.93125,local_enough,0.0
bbh:test:93,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.94875,local_enough,0.0
bbh:test:94,active_probe::knn::probe_only::extratrees::rate_0.3,frontier_needed,local_enough,1.0,local_enough,0.93625,local_enough,0.0
bbh:test:95,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.95125,local_enough,0.0
bbh:test:96,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9575,local_enough,0.0
bbh:test:97,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9275,local_enough,0.0
bbh:test:98,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.945,local_enough,0.0
bbh:test:99,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9325,local_enough,0.0
gpqa:test:9,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9361676852070264,local_enough,0.99625,local_enough,0.0
gpqa:test:81,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.975,local_enough,0.0
gpqa:test:83,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.98,local_enough,0.0
gpqa:test:84,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9337074702111751,local_enough,0.97625,local_enough,0.0
gpqa:test:85,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99375,local_enough,0.0
gpqa:test:86,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.975,local_enough,0.0
gpqa:test:87,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9420352829653692,local_enough,0.9325,local_enough,0.0
gpqa:test:88,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.98,local_enough,0.0
gpqa:test:89,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9975,local_enough,0.0
gpqa:test:90,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.995,local_enough,0.0
gpqa:test:91,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.8575,local_enough,0.0
gpqa:test:92,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.92375,local_enough,0.0
gpqa:test:93,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.975,local_enough,0.0
gpqa:test:94,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.98375,local_enough,0.0
gpqa:test:95,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.93875,local_enough,0.0
gpqa:test:96,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.98125,local_enough,0.0
gpqa:test:97,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9575,local_enough,0.0
gpqa:test:98,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.985,local_enough,0.0
gpqa:test:99,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.97,local_enough,0.0
mmlupro:test_1000:9,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.98875,local_enough,0.0
mmlupro:test_1000:81,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9346195563910775,local_enough,0.9975,local_enough,0.0
mmlupro:test_1000:82,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8035796789705713,local_enough,0.97625,local_enough,1.0
mmlupro:test_1000:83,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.955,local_enough,0.0
mmlupro:test_1000:84,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.936429458064644,local_enough,0.9825,local_enough,0.0
mmlupro:test_1000:85,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99625,local_enough,0.0
mmlupro:test_1000:86,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99625,local_enough,0.0
mmlupro:test_1000:87,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9385973619409078,local_enough,1.0,local_enough,0.0
mmlupro:test_1000:88,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9825,local_enough,0.0
mmlupro:test_1000:89,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9975,local_enough,0.0
mmlupro:test_1000:90,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8047910799380759,local_enough,0.97625,local_enough,1.0
mmlupro:test_1000:91,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9875,local_enough,0.0
mmlupro:test_1000:92,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.936086540939713,local_enough,0.99,local_enough,0.0
mmlupro:test_1000:93,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8679274245931313,local_enough,0.85875,local_enough,0.0
mmlupro:test_1000:94,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.94625,local_enough,0.0
mmlupro:test_1000:95,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9364529729827361,local_enough,0.99125,local_enough,0.0
mmlupro:test_1000:96,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.8634814512250685,local_enough,0.98,local_enough,0.0
mmlupro:test_1000:97,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.7335128416759842,local_enough,0.99125,local_enough,1.0
mmlupro:test_1000:98,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9346237082767965,local_enough,0.99375,local_enough,0.0
mmlupro:test_1000:99,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99625,local_enough,0.0
humaneval:test:9,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.98875,local_enough,0.0
humaneval:test:81,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9315349135099609,local_enough,0.9875,local_enough,0.0
humaneval:test:82,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.84,local_enough,0.0
humaneval:test:83,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9359342165726757,local_enough,0.995,local_enough,0.0
humaneval:test:84,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.96625,local_enough,0.0
humaneval:test:85,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.995,local_enough,0.0
humaneval:test:86,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9975,local_enough,0.0
humaneval:test:87,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.930079836391857,local_enough,0.985,local_enough,0.0
humaneval:test:88,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.94375,local_enough,0.0
humaneval:test:89,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9378211298189633,local_enough,0.995,local_enough,0.0
humaneval:test:90,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9335010104283865,local_enough,0.99,local_enough,0.0
humaneval:test:91,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99875,local_enough,0.0
humaneval:test:92,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9350578602789696,local_enough,0.67375,local_enough,0.0
humaneval:test:93,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.9875,local_enough,0.0
humaneval:test:94,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9314991393474732,local_enough,0.97875,local_enough,0.0
humaneval:test:96,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9347320992158787,local_enough,0.985,local_enough,0.0
humaneval:test:97,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.97,local_enough,0.0
humaneval:test:98,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99125,local_enough,0.0
humaneval:test:99,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9317095633192954,local_enough,0.9925,local_enough,0.0
mbpp:test:9,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.97125,local_enough,0.0
mbpp:test:81,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99625,local_enough,0.0
mbpp:test:82,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99875,local_enough,0.0
mbpp:test:83,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.928437480443422,local_enough,1.0,local_enough,0.0
mbpp:test:84,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.98,local_enough,0.0
mbpp:test:85,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,1.0,local_enough,0.0
mbpp:test:86,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.935292731677799,local_enough,0.99,local_enough,0.0
mbpp:test:87,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9336285724053737,local_enough,0.9975,local_enough,0.0
mbpp:test:88,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99,local_enough,0.0
mbpp:test:89,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.85,local_enough,0.0
mbpp:test:90,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.98125,local_enough,0.0
mbpp:test:91,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,1.0,local_enough,0.0
mbpp:test:92,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99,local_enough,0.0
mbpp:test:93,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9300449629912569,local_enough,0.99625,local_enough,0.0
mbpp:test:94,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99875,local_enough,0.0
mbpp:test:95,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.985,local_enough,0.0
mbpp:test:96,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.99875,local_enough,0.0
mbpp:test:97,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9359618090128164,local_enough,0.99625,local_enough,0.0
mbpp:test:98,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,0.9310728668129484,local_enough,1.0,local_enough,0.0
mbpp:test:99,active_probe::knn::probe_only::extratrees::rate_0.3,local_enough,local_enough,1.0,local_enough,0.98125,local_enough,0.0
gsm8k:test:9,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.8712229493084966,local_enough,0.9175,local_enough,0.0
gsm8k:test:81,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.7971823008516866,local_enough,0.97125,local_enough,1.0
gsm8k:test:82,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,1.0,local_enough,0.99875,local_enough,0.0
gsm8k:test:83,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.8658704055519673,local_enough,0.995,local_enough,0.0
gsm8k:test:84,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.7362327657835659,local_enough,0.99375,local_enough,1.0
gsm8k:test:85,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.6668597479386189,local_enough,0.9925,local_enough,1.0
gsm8k:test:86,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.8680041896870934,local_enough,0.9225,local_enough,0.0
gsm8k:test:87,active_probe::knn::probe_only::extratrees::rate_0.5,frontier_needed,local_enough,0.8681158210894488,local_enough,0.94625,local_enough,0.0
gsm8k:test:88,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.6669883959089724,local_enough,0.9975,local_enough,1.0
gsm8k:test:89,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.6666135778462515,local_enough,0.9275,local_enough,1.0
gsm8k:test:90,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.8014964852678915,local_enough,0.96625,local_enough,1.0
gsm8k:test:91,active_probe::knn::probe_only::extratrees::rate_0.5,local_enough,local_enough,0.6620240906870979,local_enough,0.9975,local_enough,1.0
